1982,0.5696495444717413
1983,0.553045688597648
1984,0.5440517564848938
1985,0.5447428939379474
1986,0.545501434148789
1987,0.5242895547352617
1988,0.5199900041173058
1989,0.5206845691712574
1990,0.5178599912886517
1991,0.5021341239810013
1992,0.5070173461788885
1993,0.5024045571544756
1994,0.5105132651940418
1995,0.5107417568353587
1996,0.5107170524630563
1997,0.5006309326285922
1998,0.5088032227879279
1999,0.49060657085814424
2000,0.48160770939647046
2001,0.48731489018902746
2002,0.4855597241674003
2003,0.48548251088676375
2004,0.4858884691628063
2005,0.48170892032384843
2006,0.4841711437848367
2007,0.47488536906092693
2008,0.46882519836251757
2009,0.4718421487081555
2010,0.4705370585082782
2011,0.4844285061208245
