100 ,1
50 ,5
87 ,25
74 ,16
97 ,3
96 ,2
99 ,7
87 ,6
98 ,1
100 ,1
98 ,1
50 ,4
41 ,6
58 ,27
94 ,7
91 ,20
49 ,3
50 ,8
100 ,15
98 ,24
100 ,42
89 ,7
79 ,10
92 ,1
72 ,2
45 ,2
62 ,15
89 ,10
50 ,4
100 ,38
60 ,3
97 ,12
100 ,2
86 ,6
81 ,7
95 ,1
89 ,1
99 ,9
97 ,7
89 ,13
97 ,10
99 ,1
99 ,4
92 ,23
98 ,47
91 ,2
81 ,5
97 ,19
99 ,1
79 ,2
89 ,2
99 ,3
99 ,1
74 ,19
77 ,5
98 ,3
83 ,10
76 ,20
84 ,12
60 ,20
77 ,3
89 ,5
98 ,36
98 ,1
78 ,24
79 ,5
73 ,6
79 ,4
71 ,16
64 ,10
46 ,19
73 ,15
91 ,8
83 ,31
91 ,23
79 ,19
100 ,53
100 ,51
79 ,6
94 ,26
97 ,1
95 ,3
83 ,1
90 ,1
99 ,1
97 ,1
89 ,28
98 ,19
98 ,1
95 ,21
97 ,2
90 ,7
94 ,47
90 ,12
89 ,3
99 ,1
90 ,10
93 ,15
87 ,2
51 ,1
99 ,1
97 ,6
51 ,10
98 ,7
88 ,27
95 ,10
100 ,3
96 ,18
88 ,18
96 ,1
76 ,10
78 ,6
97 ,3
100 ,20
100 ,1
91 ,2
50 ,7
90 ,2
100 ,27
99 ,84
99 ,15
50 ,7
94 ,3
97 ,1
98 ,2
75 ,21
85 ,1
54 ,1
96 ,8
91 ,19
97 ,5
98 ,1
100 ,4
97 ,1
96 ,4
81 ,1
92 ,12
86 ,5
69 ,10
94 ,2
98 ,6
78 ,10
96 ,12
91 ,1
93 ,3
94 ,1
92 ,1
87 ,1
93 ,1
97 ,7
98 ,6
91 ,7
99 ,38
76 ,1
87 ,1
99 ,21
94 ,9
95 ,1
97 ,1
93 ,1
98 ,1
97 ,15
94 ,5
91 ,9
84 ,2
92 ,10
99 ,16
69 ,3
96 ,15
88 ,16
97 ,1
99 ,2
85 ,3
84 ,3
100 ,4
98 ,1
97 ,1
93 ,10
63 ,11
46 ,1
78 ,14
70 ,1
96 ,23
97 ,1
79 ,7
95 ,3
94 ,3
83 ,2
94 ,4
97 ,9
94 ,9
94 ,10
95 ,4
83 ,1
93 ,8
95 ,17
47 ,6
74 ,6
50 ,1
61 ,11
97 ,6
64 ,1
96 ,2
90 ,3
95 ,5
83 ,11
75 ,4
74 ,3
77 ,1
100 ,14
90 ,6
89 ,3
49 ,1
100 ,1
65 ,7
87 ,3
97 ,2
83 ,3
88 ,6
98 ,9
97 ,2
89 ,1
80 ,2
80 ,14
89 ,9
49 ,6
97 ,6
87 ,3
97 ,17
94 ,24
92 ,6
65 ,8
66 ,2
76 ,18
66 ,5
50 ,5
81 ,1
53 ,9
95 ,1
92 ,5
98 ,14
100 ,6
93 ,3
85 ,5
95 ,14
49 ,1
52 ,12
75 ,1
81 ,1
53 ,3
47 ,1
48 ,1
90 ,1
66 ,2
50 ,7
71 ,1
81 ,1
98 ,13
96 ,36
94 ,1
96 ,6
71 ,13
94 ,1
99 ,1
50 ,1
49 ,2
94 ,10
49 ,2
45 ,4
98 ,16
98 ,47
91 ,8
50 ,4
98 ,3
96 ,16
96 ,15
98 ,20
100 ,18
95 ,8
95 ,8
94 ,15
62 ,2
95 ,23
99 ,4
92 ,1
95 ,2
89 ,16
99 ,26
92 ,9
93 ,33
78 ,4
53 ,1
50 ,1
96 ,26
98 ,8
92 ,1
47 ,4
96 ,1
77 ,2
77 ,3
79 ,2
86 ,10
80 ,25
72 ,24
98 ,1
84 ,11
43 ,3
95 ,14
90 ,6
91 ,16
53 ,20
86 ,4
90 ,24
94 ,22
83 ,4
97 ,24
77 ,24
91 ,6
94 ,30
91 ,1
84 ,12
73 ,7
64 ,3
98 ,4
71 ,5
48 ,1
49 ,1
94 ,1
88 ,1
74 ,2
95 ,3
100 ,6
97 ,6
98 ,4
89 ,1
96 ,4
92 ,2
92 ,13
94 ,44
92 ,40
95 ,12
58 ,4
96 ,53
92 ,20
84 ,2
100 ,2
100 ,23
75 ,20
24 ,2
100 ,7
75 ,1
79 ,6
99 ,4
85 ,8
61 ,1
94 ,2
86 ,3
97 ,4
57 ,3
66 ,5
99 ,12
99 ,1
90 ,2
98 ,1
98 ,47
73 ,29
83 ,1
88 ,31
91 ,17
89 ,3
74 ,7
49 ,1
93 ,1
90 ,1
91 ,6
94 ,4
99 ,4
93 ,2
93 ,1
98 ,1
100 ,30
99 ,1
71 ,5
98 ,11
100 ,4
100 ,19
77 ,1
96 ,14
96 ,2
84 ,1
98 ,32
97 ,3
97 ,1
98 ,6
93 ,11
68 ,4
100 ,19
99 ,21
95 ,26
73 ,32
97 ,16
97 ,1
98 ,15
58 ,2
93 ,7
96 ,10
83 ,9
97 ,5
92 ,1
97 ,7
82 ,5
100 ,10
93 ,5
80 ,27
99 ,45
93 ,8
100 ,7
62 ,8
91 ,1
75 ,14
99 ,34
97 ,8
92 ,2
97 ,1
65 ,2
87 ,3
23 ,1
24 ,1
94 ,3
71 ,9
100 ,2
90 ,2
99 ,1
95 ,10
60 ,5
79 ,14
99 ,2
96 ,4
97 ,7
98 ,1
100 ,1
100 ,1
97 ,1
100 ,5
99 ,1
79 ,7
93 ,1
88 ,3
58 ,15
42 ,3
95 ,9
79 ,1
44 ,8
69 ,14
70 ,28
100 ,15
99 ,32
98 ,33
71 ,2
66 ,17
49 ,1
100 ,3
98 ,1
97 ,4
96 ,2
100 ,2
97 ,1
85 ,1
93 ,2
99 ,2
97 ,16
94 ,10
89 ,1
97 ,3
82 ,13
