[(1,85),(2,64),(3,52),(4,43),(5,36),(6,29),(7,21),(8,18),(9,16),(10,14),(11,12),(12,12),(13,20),(14,24),(15,36),(16,49),(17,60),(18,66),(19,69),(20,78)]
[(1,60),(2,46),(3,38),(4,30),(5,19),(6,16),(7,11),(8,8),(9,4),(10,1),(11,1),(12,2),(13,8),(14,13),(15,21),(16,39),(17,48),(18,67),(19,75),(20,94)]
[(1,71),(2,50),(3,40),(4,30),(5,19),(6,12),(7,8),(8,5),(9,3),(10,2),(11,1),(12,2),(13,4),(14,14),(15,20),(16,31),(17,43),(18,59),(19,75),(20,97)]
[(1,72),(2,62),(3,56),(4,51),(5,47),(6,45),(7,43),(8,38),(9,33),(10,28),(11,23),(12,21),(13,23),(14,23),(15,30),(16,41),(17,48),(18,70),(19,81),(20,94)]
[(1,92),(2,82),(3,74),(4,64),(5,56),(6,46),(7,38),(8,33),(9,23),(10,19),(11,15),(12,9),(13,6),(14,4),(15,5),(16,13),(17,18),(18,29),(19,43),(20,59)]
[(1,94),(2,83),(3,78),(4,73),(5,70),(6,69),(7,70),(8,70),(9,71),(10,72),(11,71),(12,74),(13,74),(14,79),(15,84),(16,96),(17,96),(18,96),(19,96),(20,99)]
[(1,65),(2,60),(3,54),(4,39),(5,29),(6,23),(7,15),(8,9),(9,4),(10,3),(11,2),(12,1),(13,2),(14,8),(15,15),(16,27),(17,48),(18,62),(19,64),(20,96)]
[(1,93),(2,82),(3,74),(4,72),(5,70),(6,66),(7,58),(8,49),(9,38),(10,34),(11,29),(12,26),(13,23),(14,20),(15,17),(16,17),(17,17),(18,39),(19,54),(20,88)]
[(1,74),(2,57),(3,52),(4,41),(5,35),(6,32),(7,27),(8,21),(9,18),(10,11),(11,10),(12,8),(13,11),(14,19),(15,29),(16,41),(17,59),(18,76),(19,90),(20,98)]
[(1,68),(2,45),(3,36),(4,34),(5,29),(6,20),(7,13),(8,9),(9,6),(10,4),(11,3),(12,3),(13,7),(14,14),(15,23),(16,33),(17,53),(18,61),(19,81),(20,96)]
[(1,88),(2,75),(3,59),(4,47),(5,39),(6,34),(7,30),(8,26),(9,18),(10,14),(11,14),(12,11),(13,10),(14,10),(15,15),(16,24),(17,44),(18,52),(19,71),(20,96)]
[(1,83),(2,70),(3,61),(4,52),(5,38),(6,28),(7,22),(8,16),(9,12),(10,10),(11,7),(12,5),(13,5),(14,6),(15,13),(16,21),(17,40),(18,63),(19,80),(20,93)]
[(1,81),(2,70),(3,57),(4,48),(5,35),(6,27),(7,19),(8,12),(9,9),(10,6),(11,5),(12,5),(13,3),(14,7),(15,15),(16,23),(17,36),(18,58),(19,79),(20,87)]
[(1,94),(2,89),(3,86),(4,80),(5,79),(6,69),(7,64),(8,61),(9,54),(10,60),(11,60),(12,63),(13,65),(14,87),(15,88),(16,92),(17,94),(18,94),(19,95),(20,100)]
[(1,54),(2,45),(3,37),(4,28),(5,19),(6,14),(7,10),(8,4),(9,2),(10,1),(11,2),(12,5),(13,13),(14,23),(15,36),(16,47),(17,58),(18,77),(19,89),(20,97)]
[(1,52),(2,38),(3,33),(4,28),(5,22),(6,18),(7,11),(8,11),(9,7),(10,4),(11,3),(12,4),(13,4),(14,4),(15,12),(16,21),(17,32),(18,45),(19,59),(20,86)]
[(1,49),(2,39),(3,28),(4,20),(5,13),(6,10),(7,5),(8,4),(9,3),(10,4),(11,7),(12,17),(13,30),(14,46),(15,56),(16,69),(17,69),(18,73),(19,89),(20,95)]
[(1,54),(2,48),(3,39),(4,29),(5,25),(6,17),(7,14),(8,8),(9,6),(10,6),(11,9),(12,13),(13,23),(14,38),(15,47),(16,72),(17,81),(18,92),(19,96),(20,96)]
[(1,79),(2,62),(3,53),(4,43),(5,38),(6,33),(7,26),(8,19),(9,13),(10,8),(11,4),(12,3),(13,2),(14,6),(15,14),(16,23),(17,36),(18,55),(19,70),(20,79)]
[(1,48),(2,43),(3,37),(4,29),(5,13),(6,11),(7,8),(8,7),(9,4),(10,3),(11,2),(12,4),(13,11),(14,17),(15,23),(16,41),(17,60),(18,64),(19,79),(20,99)]
[(1,76),(2,65),(3,56),(4,46),(5,39),(6,32),(7,24),(8,18),(9,15),(10,12),(11,11),(12,7),(13,7),(14,7),(15,13),(16,28),(17,36),(18,58),(19,72),(20,98)]
[(1,51),(2,42),(3,32),(4,27),(5,23),(6,16),(7,12),(8,11),(9,9),(10,8),(11,8),(12,17),(13,28),(14,49),(15,61),(16,75),(17,84),(18,97),(19,98),(20,98)]
[(1,56),(2,44),(3,34),(4,30),(5,24),(6,19),(7,18),(8,10),(9,10),(10,6),(11,6),(12,12),(13,15),(14,31),(15,40),(16,44),(17,47),(18,68),(19,79),(20,96)]
[(1,40),(2,32),(3,22),(4,12),(5,5),(6,3),(7,1),(8,1),(9,1),(10,1),(11,2),(12,2),(13,5),(14,14),(15,20),(16,32),(17,45),(18,56),(19,70),(20,80)]
[(1,81),(2,67),(3,57),(4,44),(5,35),(6,26),(7,20),(8,18),(9,12),(10,10),(11,9),(12,5),(13,4),(14,6),(15,13),(16,24),(17,37),(18,51),(19,70),(20,93)]
[(1,73),(2,63),(3,44),(4,32),(5,25),(6,21),(7,18),(8,11),(9,8),(10,5),(11,3),(12,3),(13,7),(14,15),(15,24),(16,36),(17,51),(18,74),(19,87),(20,100)]
[(1,61),(2,50),(3,45),(4,39),(5,29),(6,21),(7,13),(8,6),(9,4),(10,2),(11,1),(12,1),(13,3),(14,6),(15,15),(16,25),(17,43),(18,50),(19,72),(20,90)]
[(1,96),(2,77),(3,60),(4,48),(5,36),(6,28),(7,23),(8,17),(9,11),(10,9),(11,6),(12,6),(13,5),(14,6),(15,11),(16,20),(17,26),(18,39),(19,60),(20,86)]
[(1,95),(2,90),(3,82),(4,72),(5,70),(6,63),(7,57),(8,47),(9,42),(10,39),(11,35),(12,31),(13,30),(14,43),(15,58),(16,68),(17,75),(18,79),(19,91),(20,99)]
[(1,40),(2,30),(3,25),(4,19),(5,15),(6,10),(7,8),(8,6),(9,6),(10,7),(11,12),(12,22),(13,39),(14,51),(15,72),(16,83),(17,94),(18,99),(19,100),(20,100)]
[(1,86),(2,77),(3,64),(4,48),(5,39),(6,33),(7,26),(8,19),(9,15),(10,11),(11,7),(12,3),(13,2),(14,4),(15,10),(16,18),(17,29),(18,40),(19,63),(20,81)]
