[(1,97),(2,78),(3,66),(4,64),(5,74),(6,68),(7,50),(8,45),(9,44),(10,42),(11,43),(12,38),(13,39),(14,35),(15,35),(16,33),(17,37),(18,42),(19,59),(20,58)]
[(1,21),(2,63),(3,81),(4,79),(5,73),(6,80),(7,88),(8,75),(9,56),(10,73),(11,70),(12,63),(13,60),(14,62),(15,39),(16,37),(17,39),(18,36),(19,56),(20,66)]
[(1,88),(2,66),(3,3),(4,5),(5,6),(6,4),(7,4),(8,2),(9,4),(10,3),(11,5),(12,4),(13,5),(14,7),(15,11),(16,17),(17,20),(18,23),(19,27),(20,32)]
[(1,32),(2,52),(3,58),(4,66),(5,66),(6,70),(7,70),(8,63),(9,49),(10,40),(11,41),(12,41),(13,48),(14,44),(15,42),(16,47),(17,48),(18,53),(19,60),(20,70)]
[(1,46),(2,22),(3,35),(4,52),(5,49),(6,37),(7,33),(8,26),(9,26),(10,26),(11,22),(12,29),(13,28),(14,29),(15,27),(16,28),(17,28),(18,36),(19,37),(20,45)]
[(1,87),(2,83),(3,82),(4,56),(5,65),(6,72),(7,68),(8,72),(9,71),(10,73),(11,75),(12,64),(13,66),(14,65),(15,67),(16,68),(17,66),(18,62),(19,62),(20,58)]
[(1,84),(2,88),(3,75),(4,60),(5,41),(6,37),(7,28),(8,23),(9,21),(10,17),(11,18),(12,22),(13,21),(14,23),(15,34),(16,30),(17,40),(18,45),(19,57),(20,64)]
[(1,91),(2,62),(3,52),(4,51),(5,51),(6,52),(7,47),(8,49),(9,46),(10,42),(11,41),(12,35),(13,36),(14,39),(15,35),(16,34),(17,43),(18,53),(19,50),(20,47)]
[(1,96),(2,91),(3,84),(4,73),(5,63),(6,56),(7,54),(8,47),(9,44),(10,45),(11,41),(12,42),(13,33),(14,33),(15,38),(16,58),(17,52),(18,54),(19,60),(20,75)]
[(1,80),(2,65),(3,52),(4,38),(5,34),(6,28),(7,25),(8,25),(9,23),(10,25),(11,28),(12,29),(13,28),(14,34),(15,35),(16,42),(17,48),(18,54),(19,64),(20,65)]
[(1,96),(2,82),(3,78),(4,51),(5,37),(6,28),(7,21),(8,20),(9,24),(10,19),(11,21),(12,23),(13,30),(14,38),(15,50),(16,53),(17,62),(18,77),(19,89),(20,99)]
[(1,100),(2,68),(3,3),(4,5),(5,5),(6,3),(7,3),(8,3),(9,6),(10,9),(11,10),(12,10),(13,13),(14,19),(15,26),(16,34),(17,45),(18,54),(19,58),(20,68)]
