1950.0,32.0
1951.0,33.625
1952.0,34.794871794871796
1953.0,34.39473684210526
1954.0,33.60526315789474
1955.0,36.666666666666664
1956.0,37.416666666666664
1957.0,38.542857142857144
1958.0,40.46875
1959.0,38.74193548387097
1960.0,36.645161290322584
1961.0,36.03333333333333
1962.0,37.25
1963.0,40.03703703703704
1964.0,41.74074074074074
1965.0,41.357142857142854
1966.0,40.785714285714285
1967.0,37.86666666666667
1968.0,37.70967741935484
1969.0,36.625
1970.0,35.75
1971.0,35.6875
1972.0,35.516129032258064
1973.0,34.54838709677419
1974.0,35.12903225806452
1975.0,33.61290322580645
1976.0,31.515151515151516
1977.0,31.2
1978.0,29.10810810810811
1979.0,29.0
1980.0,28.170731707317074
1981.0,26.386363636363637
1982.0,25.304347826086957
1983.0,25.23913043478261
1984.0,25.020833333333332
1985.0,24.34
1986.0,23.807692307692307
1987.0,22.87037037037037
1988.0,21.56140350877193
1989.0,20.966666666666665
1990.0,22.70689655172414
1991.0,22.966101694915253
1992.0,22.883333333333333
1993.0,22.419354838709676
1994.0,21.484375
1995.0,20.104477611940297
1996.0,18.887323943661972
1997.0,16.455696202531644
1998.0,15.383720930232558
1999.0,14.2
2000.0,13.67
2001.0,12.878504672897197
2002.0,12.008771929824562
2003.0,11.3
2004.0,10.523809523809524
2005.0,9.651851851851852
2006.0,9.194444444444445
2007.0,9.080536912751677
2008.0,8.915584415584416
2009.0,8.761006289308176
2010.0,8.94267515923567
2011.0,9.272727272727273
2012.0,9.512396694214877
2013.0,9.744444444444444
2014.0,9.830508474576272
