[(1,69),(2,40),(3,33),(4,25),(5,15),(6,9),(7,5),(8,5),(9,3),(10,3),(11,3),(12,3),(13,3),(14,5),(15,8),(16,12),(17,19),(18,31),(19,42),(20,54)]
[(1,72),(2,57),(3,52),(4,47),(5,42),(6,31),(7,24),(8,18),(9,17),(10,17),(11,17),(12,10),(13,9),(14,9),(15,7),(16,2),(17,2),(18,2),(19,3),(20,4)]
[(1,88),(2,74),(3,71),(4,71),(5,65),(6,65),(7,49),(8,41),(9,44),(10,55),(11,69),(12,67),(13,78),(14,100),(15,93),(16,91),(17,91),(18,90),(19,89),(20,86)]
[(1,34),(2,24),(3,21),(4,23),(5,24),(6,34),(7,39),(8,41),(9,41),(10,47),(11,52),(12,55),(13,57),(14,62),(15,72),(16,77),(17,77),(18,81),(19,89),(20,95)]
[(1,74),(2,58),(3,53),(4,42),(5,35),(6,31),(7,29),(8,25),(9,29),(10,26),(11,24),(12,33),(13,46),(14,48),(15,57),(16,62),(17,74),(18,82),(19,85),(20,87)]
[(1,22),(2,18),(3,10),(4,8),(5,5),(6,7),(7,7),(8,9),(9,11),(10,18),(11,21),(12,32),(13,48),(14,58),(15,69),(16,78),(17,86),(18,87),(19,98),(20,99)]
[(1,90),(2,77),(3,66),(4,61),(5,59),(6,47),(7,39),(8,33),(9,32),(10,31),(11,28),(12,27),(13,22),(14,27),(15,31),(16,39),(17,45),(18,50),(19,53),(20,59)]
[(1,92),(2,79),(3,67),(4,63),(5,55),(6,46),(7,37),(8,33),(9,28),(10,28),(11,31),(12,40),(13,48),(14,55),(15,68),(16,72),(17,74),(18,79),(19,81),(20,86)]
[(1,75),(2,61),(3,51),(4,42),(5,39),(6,35),(7,31),(8,30),(9,30),(10,29),(11,28),(12,28),(13,30),(14,34),(15,38),(16,42),(17,49),(18,51),(19,53),(20,55)]
[(1,58),(2,43),(3,30),(4,30),(5,35),(6,41),(7,42),(8,40),(9,40),(10,42),(11,45),(12,51),(13,59),(14,66),(15,72),(16,74),(17,85),(18,84),(19,93),(20,96)]
[(1,66),(2,66),(3,66),(4,61),(5,49),(6,42),(7,36),(8,33),(9,28),(10,24),(11,26),(12,26),(13,28),(14,29),(15,27),(16,31),(17,31),(18,26),(19,25),(20,25)]
[(1,98),(2,96),(3,92),(4,89),(5,87),(6,77),(7,71),(8,53),(9,41),(10,33),(11,32),(12,31),(13,31),(14,27),(15,26),(16,26),(17,30),(18,28),(19,44),(20,55)]
[(1,71),(2,52),(3,51),(4,51),(5,51),(6,48),(7,41),(8,37),(9,29),(10,26),(11,26),(12,23),(13,30),(14,28),(15,27),(16,25),(17,31),(18,43),(19,56),(20,70)]
[(1,92),(2,79),(3,74),(4,72),(5,72),(6,69),(7,64),(8,56),(9,53),(10,40),(11,40),(12,38),(13,37),(14,51),(15,60),(16,73),(17,83),(18,88),(19,88),(20,89)]
[(1,75),(2,58),(3,51),(4,36),(5,33),(6,31),(7,26),(8,24),(9,24),(10,29),(11,34),(12,39),(13,46),(14,47),(15,48),(16,49),(17,58),(18,63),(19,73),(20,87)]
[(1,98),(2,71),(3,64),(4,61),(5,59),(6,53),(7,50),(8,48),(9,41),(10,37),(11,36),(12,39),(13,42),(14,41),(15,42),(16,48),(17,60),(18,76),(19,83),(20,87)]
[(1,96),(2,94),(3,77),(4,66),(5,58),(6,52),(7,50),(8,47),(9,43),(10,43),(11,43),(12,40),(13,38),(14,38),(15,47),(16,54),(17,65),(18,74),(19,81),(20,89)]
[(1,63),(2,47),(3,46),(4,39),(5,35),(6,26),(7,26),(8,23),(9,19),(10,19),(11,21),(12,25),(13,25),(14,29),(15,32),(16,44),(17,52),(18,62),(19,69),(20,78)]
[(1,86),(2,58),(3,49),(4,36),(5,31),(6,31),(7,27),(8,26),(9,28),(10,16),(11,3),(12,2),(13,3),(14,8),(15,13),(16,21),(17,27),(18,30),(19,36),(20,47)]
[(1,75),(2,65),(3,59),(4,48),(5,42),(6,42),(7,42),(8,42),(9,40),(10,41),(11,36),(12,35),(13,33),(14,44),(15,46),(16,42),(17,53),(18,59),(19,66),(20,68)]
[(1,63),(2,45),(3,34),(4,23),(5,17),(6,12),(7,9),(8,8),(9,8),(10,6),(11,5),(12,4),(13,1),(14,1),(15,1),(16,3),(17,11),(18,14),(19,24),(20,28)]
[(1,63),(2,51),(3,38),(4,29),(5,16),(6,13),(7,11),(8,2),(9,1),(10,1),(11,2),(12,3),(13,5),(14,11),(15,16),(16,21),(17,27),(18,35),(19,52),(20,65)]
[(1,87),(2,73),(3,62),(4,58),(5,58),(6,57),(7,51),(8,47),(9,44),(10,44),(11,44),(12,55),(13,53),(14,53),(15,63),(16,84),(17,85),(18,87),(19,95),(20,100)]
[(1,99),(2,99),(3,91),(4,85),(5,85),(6,86),(7,73),(8,60),(9,45),(10,40),(11,35),(12,35),(13,35),(14,35),(15,39),(16,35),(17,44),(18,54),(19,53),(20,63)]
[(1,89),(2,55),(3,51),(4,43),(5,37),(6,37),(7,36),(8,39),(9,42),(10,46),(11,45),(12,52),(13,64),(14,74),(15,84),(16,90),(17,94),(18,99),(19,98),(20,99)]
[(1,83),(2,73),(3,66),(4,56),(5,58),(6,53),(7,51),(8,45),(9,36),(10,34),(11,34),(12,42),(13,44),(14,50),(15,62),(16,68),(17,75),(18,81),(19,82),(20,81)]
[(1,66),(2,47),(3,37),(4,28),(5,21),(6,19),(7,18),(8,13),(9,13),(10,15),(11,18),(12,17),(13,17),(14,17),(15,21),(16,21),(17,23),(18,27),(19,48),(20,56)]
[(1,51),(2,39),(3,34),(4,26),(5,26),(6,19),(7,2),(8,2),(9,3),(10,6),(11,7),(12,22),(13,29),(14,36),(15,47),(16,67),(17,66),(18,84),(19,93),(20,94)]
