[(1,64),(2,52),(3,44),(4,42),(5,42),(6,41),(7,41),(8,41),(9,41),(10,38),(11,35),(12,40),(13,45),(14,42),(15,48),(16,54),(17,65),(18,70),(19,73),(20,84)]
[(1,96),(2,93),(3,83),(4,73),(5,69),(6,65),(7,62),(8,62),(9,62),(10,62),(11,64),(12,71),(13,69),(14,76),(15,78),(16,91),(17,89),(18,95),(19,97),(20,98)]
[(1,67),(2,58),(3,42),(4,40),(5,31),(6,26),(7,24),(8,22),(9,19),(10,15),(11,13),(12,11),(13,14),(14,13),(15,13),(16,17),(17,28),(18,34),(19,41),(20,47)]
[(1,59),(2,21),(3,6),(4,4),(5,2),(6,2),(7,3),(8,3),(9,4),(10,5),(11,7),(12,8),(13,11),(14,16),(15,20),(16,29),(17,28),(18,30),(19,41),(20,61)]
[(1,97),(2,76),(3,76),(4,75),(5,73),(6,62),(7,59),(8,59),(9,55),(10,49),(11,38),(12,37),(13,45),(14,42),(15,48),(16,49),(17,49),(18,58),(19,72),(20,88)]
[(1,84),(2,67),(3,66),(4,59),(5,46),(6,41),(7,32),(8,32),(9,32),(10,30),(11,40),(12,48),(13,54),(14,57),(15,60),(16,60),(17,64),(18,69),(19,74),(20,74)]
[(1,56),(2,33),(3,26),(4,26),(5,26),(6,36),(7,40),(8,43),(9,57),(10,60),(11,57),(12,63),(13,64),(14,69),(15,70),(16,75),(17,83),(18,69),(19,70),(20,74)]
[(1,57),(2,44),(3,44),(4,41),(5,41),(6,37),(7,46),(8,49),(9,54),(10,57),(11,59),(12,67),(13,73),(14,69),(15,82),(16,81),(17,86),(18,86),(19,85),(20,91)]
[(1,2),(2,1),(3,1),(4,1),(5,1),(6,1),(7,1),(8,1),(9,1),(10,3),(11,5),(12,10),(13,18),(14,25),(15,29),(16,35),(17,46),(18,51),(19,57),(20,58)]
[(1,74),(2,72),(3,64),(4,61),(5,59),(6,59),(7,52),(8,52),(9,58),(10,57),(11,56),(12,64),(13,62),(14,61),(15,69),(16,74),(17,84),(18,81),(19,92),(20,92)]
[(1,92),(2,100),(3,78),(4,57),(5,51),(6,46),(7,45),(8,45),(9,43),(10,41),(11,46),(12,46),(13,47),(14,50),(15,54),(16,62),(17,54),(18,57),(19,57),(20,67)]
[(1,65),(2,62),(3,61),(4,57),(5,66),(6,59),(7,59),(8,53),(9,53),(10,55),(11,59),(12,56),(13,58),(14,57),(15,62),(16,67),(17,66),(18,70),(19,86),(20,92)]
[(1,21),(2,18),(3,15),(4,14),(5,13),(6,12),(7,8),(8,12),(9,15),(10,17),(11,22),(12,28),(13,32),(14,40),(15,45),(16,53),(17,55),(18,61),(19,69),(20,74)]
[(1,22),(2,18),(3,18),(4,21),(5,24),(6,30),(7,28),(8,24),(9,23),(10,27),(11,28),(12,33),(13,32),(14,40),(15,45),(16,49),(17,60),(18,68),(19,76),(20,81)]
[(1,76),(2,63),(3,57),(4,51),(5,47),(6,47),(7,45),(8,42),(9,40),(10,39),(11,50),(12,50),(13,54),(14,52),(15,53),(16,52),(17,52),(18,55),(19,57),(20,58)]
[(1,91),(2,98),(3,95),(4,97),(5,92),(6,87),(7,87),(8,95),(9,98),(10,97),(11,89),(12,89),(13,96),(14,86),(15,89),(16,93),(17,93),(18,90),(19,88),(20,99)]
[(1,7),(2,4),(3,4),(4,5),(5,7),(6,11),(7,17),(8,24),(9,34),(10,37),(11,37),(12,51),(13,59),(14,59),(15,64),(16,65),(17,82),(18,82),(19,85),(20,82)]
[(1,22),(2,10),(3,7),(4,6),(5,4),(6,4),(7,5),(8,5),(9,6),(10,7),(11,9),(12,10),(13,11),(14,17),(15,24),(16,33),(17,47),(18,55),(19,57),(20,62)]
[(1,16),(2,14),(3,13),(4,12),(5,9),(6,10),(7,14),(8,18),(9,20),(10,17),(11,17),(12,20),(13,21),(14,22),(15,32),(16,33),(17,44),(18,51),(19,55),(20,61)]
[(1,33),(2,29),(3,27),(4,27),(5,27),(6,33),(7,33),(8,35),(9,41),(10,45),(11,53),(12,50),(13,53),(14,53),(15,53),(16,52),(17,65),(18,68),(19,65),(20,65)]
[(1,76),(2,61),(3,57),(4,57),(5,56),(6,46),(7,46),(8,43),(9,38),(10,35),(11,35),(12,39),(13,44),(14,48),(15,55),(16,68),(17,77),(18,84),(19,88),(20,93)]
