[(1,74),(2,34),(3,22),(4,18),(5,14),(6,9),(7,6),(8,8),(9,8),(10,8),(11,8),(12,9),(13,12),(14,12),(15,19),(16,24),(17,32),(18,39),(19,45),(20,47)]
[(1,85),(2,73),(3,61),(4,54),(5,43),(6,30),(7,27),(8,23),(9,23),(10,20),(11,18),(12,17),(13,20),(14,19),(15,21),(16,28),(17,33),(18,42),(19,58),(20,60)]
[(1,63),(2,80),(3,81),(4,87),(5,88),(6,90),(7,85),(8,85),(9,81),(10,82),(11,85),(12,79),(13,77),(14,73),(15,59),(16,58),(17,59),(18,69),(19,88),(20,99)]
[(1,100),(2,92),(3,85),(4,81),(5,68),(6,71),(7,67),(8,67),(9,62),(10,62),(11,61),(12,56),(13,57),(14,56),(15,59),(16,61),(17,62),(18,62),(19,65),(20,61)]
[(1,97),(2,78),(3,66),(4,64),(5,74),(6,68),(7,50),(8,45),(9,44),(10,42),(11,43),(12,38),(13,39),(14,35),(15,35),(16,33),(17,37),(18,42),(19,59),(20,58)]
[(1,91),(2,82),(3,78),(4,75),(5,69),(6,62),(7,56),(8,49),(9,36),(10,32),(11,37),(12,45),(13,48),(14,52),(15,58),(16,66),(17,59),(18,69),(19,83),(20,93)]
[(1,2),(2,2),(3,3),(4,4),(5,10),(6,8),(7,6),(8,6),(9,10),(10,14),(11,20),(12,29),(13,38),(14,49),(15,57),(16,64),(17,68),(18,65),(19,86),(20,95)]
[(1,90),(2,82),(3,61),(4,52),(5,43),(6,41),(7,37),(8,26),(9,26),(10,24),(11,25),(12,26),(13,29),(14,29),(15,32),(16,36),(17,44),(18,56),(19,60),(20,71)]
[(1,96),(2,87),(3,89),(4,84),(5,75),(6,73),(7,61),(8,52),(9,50),(10,53),(11,51),(12,51),(13,53),(14,53),(15,71),(16,75),(17,67),(18,71),(19,84),(20,99)]
[(1,96),(2,98),(3,89),(4,81),(5,69),(6,62),(7,59),(8,53),(9,53),(10,55),(11,52),(12,50),(13,47),(14,51),(15,50),(16,30),(17,44),(18,58),(19,67),(20,78)]
[(1,100),(2,96),(3,97),(4,100),(5,83),(6,76),(7,74),(8,71),(9,71),(10,77),(11,81),(12,79),(13,75),(14,74),(15,76),(16,81),(17,77),(18,79),(19,71),(20,72)]
[(1,96),(2,98),(3,85),(4,76),(5,72),(6,65),(7,58),(8,54),(9,55),(10,58),(11,53),(12,42),(13,43),(14,46),(15,40),(16,38),(17,37),(18,38),(19,41),(20,43)]
[(1,84),(2,88),(3,75),(4,60),(5,41),(6,37),(7,28),(8,23),(9,21),(10,17),(11,18),(12,22),(13,21),(14,23),(15,34),(16,30),(17,40),(18,45),(19,57),(20,64)]
[(1,99),(2,100),(3,90),(4,79),(5,79),(6,75),(7,73),(8,65),(9,60),(10,59),(11,62),(12,75),(13,77),(14,62),(15,57),(16,58),(17,66),(18,74),(19,79),(20,90)]
[(1,95),(2,95),(3,89),(4,86),(5,92),(6,90),(7,81),(8,72),(9,67),(10,64),(11,42),(12,45),(13,46),(14,52),(15,51),(16,58),(17,58),(18,58),(19,71),(20,70)]
[(1,80),(2,65),(3,52),(4,38),(5,34),(6,28),(7,25),(8,25),(9,23),(10,25),(11,28),(12,29),(13,28),(14,34),(15,35),(16,42),(17,48),(18,54),(19,64),(20,65)]
[(1,87),(2,79),(3,78),(4,75),(5,69),(6,67),(7,91),(8,84),(9,84),(10,93),(11,87),(12,88),(13,83),(14,80),(15,77),(16,73),(17,73),(18,76),(19,81),(20,86)]
[(1,33),(2,33),(3,33),(4,30),(5,21),(6,27),(7,47),(8,52),(9,54),(10,60),(11,63),(12,69),(13,83),(14,96),(15,94),(16,84),(17,95),(18,97),(19,97),(20,98)]
[(1,88),(2,64),(3,50),(4,39),(5,34),(6,22),(7,15),(8,16),(9,18),(10,17),(11,19),(12,22),(13,21),(14,24),(15,28),(16,42),(17,56),(18,64),(19,72),(20,78)]
[(1,79),(2,76),(3,65),(4,40),(5,44),(6,49),(7,38),(8,32),(9,28),(10,26),(11,26),(12,20),(13,25),(14,36),(15,42),(16,49),(17,66),(18,80),(19,91),(20,98)]
[(1,100),(2,86),(3,79),(4,72),(5,71),(6,70),(7,66),(8,61),(9,54),(10,50),(11,46),(12,49),(13,57),(14,60),(15,71),(16,82),(17,91),(18,96),(19,98),(20,100)]
[(1,94),(2,89),(3,82),(4,79),(5,70),(6,61),(7,61),(8,66),(9,74),(10,76),(11,59),(12,54),(13,54),(14,53),(15,52),(16,53),(17,64),(18,77),(19,84),(20,84)]
[(1,84),(2,71),(3,72),(4,67),(5,69),(6,55),(7,56),(8,55),(9,50),(10,19),(11,22),(12,34),(13,42),(14,52),(15,59),(16,62),(17,61),(18,66),(19,73),(20,80)]
[(1,98),(2,84),(3,67),(4,51),(5,47),(6,43),(7,35),(8,24),(9,26),(10,27),(11,28),(12,25),(13,28),(14,30),(15,40),(16,39),(17,47),(18,51),(19,63),(20,73)]
[(1,97),(2,69),(3,77),(4,78),(5,64),(6,65),(7,53),(8,52),(9,60),(10,60),(11,64),(12,66),(13,66),(14,66),(15,68),(16,78),(17,83),(18,83),(19,82),(20,82)]
