[(1,34),(2,24),(3,21),(4,23),(5,24),(6,34),(7,39),(8,41),(9,41),(10,47),(11,52),(12,55),(13,57),(14,62),(15,72),(16,77),(17,77),(18,81),(19,89),(20,95)]
[(1,37),(2,26),(3,15),(4,11),(5,11),(6,10),(7,10),(8,11),(9,14),(10,18),(11,20),(12,24),(13,33),(14,38),(15,48),(16,51),(17,58),(18,71),(19,69),(20,72)]
[(1,22),(2,18),(3,10),(4,8),(5,5),(6,7),(7,7),(8,9),(9,11),(10,18),(11,21),(12,32),(13,48),(14,58),(15,69),(16,78),(17,86),(18,87),(19,98),(20,99)]
[(1,91),(2,84),(3,49),(4,41),(5,41),(6,37),(7,30),(8,33),(9,33),(10,32),(11,31),(12,31),(13,31),(14,31),(15,34),(16,32),(17,30),(18,35),(19,39),(20,38)]
[(1,68),(2,62),(3,58),(4,58),(5,52),(6,51),(7,39),(8,38),(9,38),(10,37),(11,41),(12,42),(13,42),(14,46),(15,51),(16,58),(17,68),(18,90),(19,89),(20,92)]
[(1,92),(2,79),(3,67),(4,63),(5,55),(6,46),(7,37),(8,33),(9,28),(10,28),(11,31),(12,40),(13,48),(14,55),(15,68),(16,72),(17,74),(18,79),(19,81),(20,86)]
[(1,75),(2,61),(3,51),(4,42),(5,39),(6,35),(7,31),(8,30),(9,30),(10,29),(11,28),(12,28),(13,30),(14,34),(15,38),(16,42),(17,49),(18,51),(19,53),(20,55)]
[(1,75),(2,69),(3,65),(4,63),(5,66),(6,51),(7,38),(8,37),(9,34),(10,34),(11,41),(12,46),(13,49),(14,56),(15,60),(16,57),(17,65),(18,64),(19,72),(20,76)]
[(1,98),(2,96),(3,92),(4,89),(5,87),(6,77),(7,71),(8,53),(9,41),(10,33),(11,32),(12,31),(13,31),(14,27),(15,26),(16,26),(17,30),(18,28),(19,44),(20,55)]
[(1,80),(2,80),(3,88),(4,86),(5,94),(6,96),(7,57),(8,52),(9,52),(10,59),(11,63),(12,64),(13,59),(14,61),(15,69),(16,69),(17,73),(18,77),(19,84),(20,84)]
[(1,13),(2,12),(3,17),(4,18),(5,24),(6,30),(7,36),(8,40),(9,49),(10,52),(11,51),(12,50),(13,54),(14,56),(15,59),(16,74),(17,83),(18,82),(19,74),(20,77)]
[(1,92),(2,79),(3,74),(4,72),(5,72),(6,69),(7,64),(8,56),(9,53),(10,40),(11,40),(12,38),(13,37),(14,51),(15,60),(16,73),(17,83),(18,88),(19,88),(20,89)]
[(1,98),(2,71),(3,64),(4,61),(5,59),(6,53),(7,50),(8,48),(9,41),(10,37),(11,36),(12,39),(13,42),(14,41),(15,42),(16,48),(17,60),(18,76),(19,83),(20,87)]
