1982.0,1.7993411252494864E-4
1983.0,1.766587441449179E-4
1984.0,1.7371503396463906E-4
1985.0,1.6639134467118932E-4
1986.0,1.5881494933646834E-4
1987.0,1.7468820356979857E-4
1988.0,1.712306441309405E-4
1989.0,1.6646206365510273E-4
1990.0,1.6885464170931545E-4
1991.0,1.6691554878465607E-4
1992.0,1.5346779474146707E-4
1993.0,1.4535615786254316E-4
1994.0,1.324834286936369E-4
1995.0,1.352316781331032E-4
1996.0,1.3735759583677953E-4
1997.0,1.520806212298573E-4
1998.0,1.6589234428503384E-4
1999.0,1.6589556493209906E-4
2000.0,1.7307646795114377E-4
2001.0,1.8184832112640105E-4
2002.0,1.5773893463036137E-4
2003.0,1.4741024215199418E-4
2004.0,1.3478734927752366E-4
2005.0,1.311333244599088E-4
2006.0,1.2473505124188156E-4
2007.0,1.392715277737668E-4
2008.0,1.6008244023071156E-4
2009.0,1.784099335433863E-4
2010.0,1.8075527536955566E-4
2011.0,1.577724591961923E-4
2012.0,1.6737429358918332E-4
2013.0,2.2058749746325205E-4
2014.0,3.2554228072629384E-4
